Round,Attack,Sample_Index,Sample_Path,Seed_Path
22,DeepFool,29,PyTorch/TorchResNet50/adversarial_samples/round_22_attack_DeepFool_sample_29.npy,PyTorch/TorchResNet50/adversarial_samples/round_9_attack_FGM_sample_21.npy
23,PGD,0,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_0.npy,PyTorch/TorchResNet50/adversarial_samples/round_17_attack_FGM_sample_4.npy
23,PGD,1,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_1.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_PGD_sample_25.npy
23,PGD,2,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_2.npy,PyTorch/TorchResNet50/adversarial_samples/round_22_attack_DeepFool_sample_24.npy
23,PGD,3,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_3.npy,PyTorch/TorchResNet50/adversarial_samples/round_8_attack_PGD_sample_3.npy
23,PGD,4,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_4.npy,PyTorch/TorchResNet50/adversarial_samples/round_14_attack_FGM_sample_13.npy
23,PGD,5,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_5.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_CW_sample_18.npy
23,PGD,6,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_6.npy,PyTorch/TorchResNet50/adversarial_samples/round_11_attack_FGM_sample_4.npy
23,PGD,7,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_7.npy,PyTorch/TorchResNet50/adversarial_samples/round_13_attack_CW_sample_16.npy
23,PGD,8,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_8.npy,PyTorch/TorchResNet50/adversarial_samples/seed_data/initial_seed_data.npy
23,PGD,9,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_9.npy,PyTorch/TorchResNet50/adversarial_samples/round_3_attack_DeepFool_sample_29.npy
23,PGD,10,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_10.npy,PyTorch/TorchResNet50/adversarial_samples/round_4_attack_Universal_sample_4.npy
23,PGD,11,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_11.npy,PyTorch/TorchResNet50/adversarial_samples/round_14_attack_FGM_sample_25.npy
23,PGD,12,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_12.npy,PyTorch/TorchResNet50/adversarial_samples/round_20_attack_PGD_sample_2.npy
23,PGD,13,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_13.npy,PyTorch/TorchResNet50/adversarial_samples/round_20_attack_PGD_sample_24.npy
23,PGD,14,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_14.npy,PyTorch/TorchResNet50/adversarial_samples/round_16_attack_FGM_sample_3.npy
23,PGD,15,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_15.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_DeepFool_sample_25.npy
23,PGD,16,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_16.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_CW_sample_23.npy
23,PGD,17,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_17.npy,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_FGM_sample_1.npy
23,PGD,18,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_18.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_CW_sample_10.npy
23,PGD,19,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_19.npy,PyTorch/TorchResNet50/adversarial_samples/round_19_attack_DeepFool_sample_6.npy
23,PGD,20,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_20.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_DeepFool_sample_29.npy
23,PGD,21,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_21.npy,PyTorch/TorchResNet50/adversarial_samples/round_14_attack_FGM_sample_10.npy
23,PGD,22,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_22.npy,PyTorch/TorchResNet50/adversarial_samples/round_14_attack_FGM_sample_14.npy
23,PGD,23,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_23.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_Universal_sample_12.npy
23,PGD,24,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_24.npy,PyTorch/TorchResNet50/adversarial_samples/round_17_attack_FGM_sample_0.npy
23,PGD,25,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_25.npy,PyTorch/TorchResNet50/adversarial_samples/round_19_attack_DeepFool_sample_18.npy
23,PGD,26,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_26.npy,PyTorch/TorchResNet50/adversarial_samples/round_20_attack_PGD_sample_23.npy
23,PGD,27,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_27.npy,PyTorch/TorchResNet50/adversarial_samples/round_14_attack_FGM_sample_17.npy
23,PGD,28,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_28.npy,PyTorch/TorchResNet50/adversarial_samples/round_16_attack_FGM_sample_27.npy
23,PGD,29,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_29.npy,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_FGM_sample_11.npy
24,DeepFool,0,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_0.npy,PyTorch/TorchResNet50/adversarial_samples/round_14_attack_FGM_sample_29.npy
24,DeepFool,1,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_1.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_Universal_sample_23.npy
24,DeepFool,2,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_2.npy,PyTorch/TorchResNet50/adversarial_samples/round_4_attack_Universal_sample_11.npy
24,DeepFool,3,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_3.npy,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_12.npy
24,DeepFool,4,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_4.npy,PyTorch/TorchResNet50/adversarial_samples/round_2_attack_CW_sample_12.npy
24,DeepFool,5,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_5.npy,PyTorch/TorchResNet50/adversarial_samples/round_10_attack_DeepFool_sample_10.npy
24,DeepFool,6,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_6.npy,PyTorch/TorchResNet50/adversarial_samples/round_2_attack_CW_sample_10.npy
24,DeepFool,7,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_7.npy,PyTorch/TorchResNet50/adversarial_samples/round_16_attack_FGM_sample_26.npy
24,DeepFool,8,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_8.npy,PyTorch/TorchResNet50/adversarial_samples/seed_data/initial_seed_data.npy
24,DeepFool,9,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_9.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_DeepFool_sample_18.npy
24,DeepFool,10,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_10.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_CW_sample_24.npy
24,DeepFool,11,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_11.npy,PyTorch/TorchResNet50/adversarial_samples/round_17_attack_FGM_sample_14.npy
24,DeepFool,12,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_12.npy,PyTorch/TorchResNet50/adversarial_samples/round_16_attack_FGM_sample_25.npy
24,DeepFool,13,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_13.npy,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_26.npy
24,DeepFool,14,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_14.npy,PyTorch/TorchResNet50/adversarial_samples/round_12_attack_CW_sample_8.npy
24,DeepFool,15,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_15.npy,PyTorch/TorchResNet50/adversarial_samples/round_8_attack_PGD_sample_26.npy
24,DeepFool,16,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_16.npy,PyTorch/TorchResNet50/adversarial_samples/round_2_attack_CW_sample_11.npy
24,DeepFool,17,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_17.npy,PyTorch/TorchResNet50/adversarial_samples/seed_data/initial_seed_data.npy
24,DeepFool,18,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_18.npy,PyTorch/TorchResNet50/adversarial_samples/round_20_attack_PGD_sample_16.npy
24,DeepFool,19,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_19.npy,PyTorch/TorchResNet50/adversarial_samples/round_15_attack_FGM_sample_20.npy
24,DeepFool,20,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_20.npy,PyTorch/TorchResNet50/adversarial_samples/round_11_attack_FGM_sample_17.npy
24,DeepFool,21,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_21.npy,PyTorch/TorchResNet50/adversarial_samples/round_11_attack_FGM_sample_14.npy
24,DeepFool,22,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_22.npy,PyTorch/TorchResNet50/adversarial_samples/round_2_attack_CW_sample_5.npy
24,DeepFool,23,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_23.npy,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_16.npy
24,DeepFool,24,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_24.npy,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_FGM_sample_27.npy
24,DeepFool,25,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_25.npy,PyTorch/TorchResNet50/adversarial_samples/round_17_attack_FGM_sample_16.npy
24,DeepFool,26,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_26.npy,PyTorch/TorchResNet50/adversarial_samples/seed_data/initial_seed_data.npy
24,DeepFool,27,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_27.npy,PyTorch/TorchResNet50/adversarial_samples/round_9_attack_FGM_sample_18.npy
24,DeepFool,28,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_28.npy,PyTorch/TorchResNet50/adversarial_samples/round_20_attack_PGD_sample_20.npy
24,DeepFool,29,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_29.npy,PyTorch/TorchResNet50/adversarial_samples/round_16_attack_FGM_sample_10.npy
25,PGD,0,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_0.npy,PyTorch/TorchResNet50/adversarial_samples/round_7_attack_CW_sample_7.npy
25,PGD,1,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_1.npy,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_25.npy
25,PGD,2,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_2.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_FGM_sample_22.npy
25,PGD,3,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_3.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_CW_sample_0.npy
25,PGD,4,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_4.npy,PyTorch/TorchResNet50/adversarial_samples/round_15_attack_FGM_sample_8.npy
25,PGD,5,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_5.npy,PyTorch/TorchResNet50/adversarial_samples/round_20_attack_PGD_sample_8.npy
25,PGD,6,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_6.npy,PyTorch/TorchResNet50/adversarial_samples/round_17_attack_FGM_sample_15.npy
25,PGD,7,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_7.npy,PyTorch/TorchResNet50/adversarial_samples/round_17_attack_FGM_sample_18.npy
25,PGD,8,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_8.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_Universal_sample_5.npy
25,PGD,9,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_9.npy,PyTorch/TorchResNet50/adversarial_samples/round_14_attack_FGM_sample_1.npy
25,PGD,10,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_10.npy,PyTorch/TorchResNet50/adversarial_samples/round_15_attack_FGM_sample_23.npy
25,PGD,11,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_11.npy,PyTorch/TorchResNet50/adversarial_samples/round_8_attack_PGD_sample_15.npy
25,PGD,12,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_12.npy,PyTorch/TorchResNet50/adversarial_samples/round_19_attack_DeepFool_sample_24.npy
25,PGD,13,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_13.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_Universal_sample_9.npy
25,PGD,14,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_14.npy,PyTorch/TorchResNet50/adversarial_samples/round_9_attack_FGM_sample_17.npy
25,PGD,15,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_15.npy,PyTorch/TorchResNet50/adversarial_samples/round_14_attack_FGM_sample_13.npy
25,PGD,16,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_16.npy,PyTorch/TorchResNet50/adversarial_samples/round_14_attack_FGM_sample_27.npy
25,PGD,17,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_17.npy,PyTorch/TorchResNet50/adversarial_samples/round_20_attack_PGD_sample_22.npy
25,PGD,18,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_18.npy,PyTorch/TorchResNet50/adversarial_samples/round_21_attack_PGD_sample_29.npy
25,PGD,19,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_19.npy,PyTorch/TorchResNet50/adversarial_samples/round_14_attack_FGM_sample_16.npy
25,PGD,20,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_20.npy,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_0.npy
25,PGD,21,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_21.npy,PyTorch/TorchResNet50/adversarial_samples/round_15_attack_FGM_sample_13.npy
25,PGD,22,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_22.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_PGD_sample_17.npy
25,PGD,23,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_23.npy,PyTorch/TorchResNet50/adversarial_samples/round_19_attack_DeepFool_sample_21.npy
25,PGD,24,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_24.npy,PyTorch/TorchResNet50/adversarial_samples/round_20_attack_PGD_sample_17.npy
25,PGD,25,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_25.npy,PyTorch/TorchResNet50/adversarial_samples/round_21_attack_PGD_sample_26.npy
25,PGD,26,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_26.npy,PyTorch/TorchResNet50/adversarial_samples/round_16_attack_FGM_sample_23.npy
25,PGD,27,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_27.npy,PyTorch/TorchResNet50/adversarial_samples/round_15_attack_FGM_sample_7.npy
25,PGD,28,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_28.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_Universal_sample_1.npy
25,PGD,29,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_29.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_Universal_sample_11.npy
26,DeepFool,0,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_0.npy,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_0.npy
26,DeepFool,1,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_1.npy,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_11.npy
26,DeepFool,2,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_2.npy,PyTorch/TorchResNet50/adversarial_samples/round_3_attack_DeepFool_sample_4.npy
26,DeepFool,3,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_3.npy,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_18.npy
26,DeepFool,4,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_4.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_CW_sample_4.npy
26,DeepFool,5,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_5.npy,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_FGM_sample_8.npy
26,DeepFool,6,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_6.npy,PyTorch/TorchResNet50/adversarial_samples/round_7_attack_CW_sample_0.npy
26,DeepFool,7,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_7.npy,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_15.npy
26,DeepFool,8,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_8.npy,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_FGM_sample_14.npy
26,DeepFool,9,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_9.npy,PyTorch/TorchResNet50/adversarial_samples/round_16_attack_FGM_sample_23.npy
26,DeepFool,10,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_10.npy,PyTorch/TorchResNet50/adversarial_samples/round_15_attack_FGM_sample_18.npy
26,DeepFool,11,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_11.npy,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_6.npy
26,DeepFool,12,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_12.npy,PyTorch/TorchResNet50/adversarial_samples/round_20_attack_PGD_sample_21.npy
26,DeepFool,13,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_13.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_DeepFool_sample_1.npy
26,DeepFool,14,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_14.npy,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_10.npy
26,DeepFool,15,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_15.npy,PyTorch/TorchResNet50/adversarial_samples/round_21_attack_PGD_sample_27.npy
26,DeepFool,16,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_16.npy,PyTorch/TorchResNet50/adversarial_samples/round_21_attack_PGD_sample_14.npy
26,DeepFool,17,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_17.npy,PyTorch/TorchResNet50/adversarial_samples/round_10_attack_DeepFool_sample_18.npy
26,DeepFool,18,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_18.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_PGD_sample_10.npy
26,DeepFool,19,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_19.npy,PyTorch/TorchResNet50/adversarial_samples/round_5_attack_PGD_sample_1.npy
26,DeepFool,20,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_20.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_Universal_sample_13.npy
26,DeepFool,21,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_21.npy,PyTorch/TorchResNet50/adversarial_samples/round_20_attack_PGD_sample_20.npy
26,DeepFool,22,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_22.npy,PyTorch/TorchResNet50/adversarial_samples/round_8_attack_PGD_sample_12.npy
26,DeepFool,23,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_23.npy,PyTorch/TorchResNet50/adversarial_samples/round_20_attack_PGD_sample_2.npy
26,DeepFool,24,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_24.npy,PyTorch/TorchResNet50/adversarial_samples/round_8_attack_PGD_sample_19.npy
26,DeepFool,25,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_25.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_PGD_sample_3.npy
26,DeepFool,26,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_26.npy,PyTorch/TorchResNet50/adversarial_samples/round_24_attack_DeepFool_sample_12.npy
26,DeepFool,27,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_27.npy,PyTorch/TorchResNet50/adversarial_samples/round_19_attack_DeepFool_sample_23.npy
26,DeepFool,28,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_28.npy,PyTorch/TorchResNet50/adversarial_samples/round_3_attack_DeepFool_sample_26.npy
26,DeepFool,29,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_29.npy,PyTorch/TorchResNet50/adversarial_samples/round_13_attack_CW_sample_2.npy
27,PGD,0,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_0.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_CW_sample_24.npy
27,PGD,1,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_1.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_PGD_sample_5.npy
27,PGD,2,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_2.npy,PyTorch/TorchResNet50/adversarial_samples/round_12_attack_CW_sample_0.npy
27,PGD,3,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_3.npy,PyTorch/TorchResNet50/adversarial_samples/round_15_attack_FGM_sample_20.npy
27,PGD,4,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_4.npy,PyTorch/TorchResNet50/adversarial_samples/round_17_attack_FGM_sample_26.npy
27,PGD,5,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_5.npy,PyTorch/TorchResNet50/adversarial_samples/round_15_attack_FGM_sample_4.npy
27,PGD,6,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_6.npy,PyTorch/TorchResNet50/adversarial_samples/round_15_attack_FGM_sample_9.npy
27,PGD,7,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_7.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_PGD_sample_10.npy
27,PGD,8,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_8.npy,PyTorch/TorchResNet50/adversarial_samples/round_23_attack_PGD_sample_10.npy
27,PGD,9,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_9.npy,PyTorch/TorchResNet50/adversarial_samples/round_14_attack_FGM_sample_5.npy
27,PGD,10,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_10.npy,PyTorch/TorchResNet50/adversarial_samples/round_18_attack_CW_sample_10.npy
27,PGD,11,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_11.npy,PyTorch/TorchResNet50/adversarial_samples/round_17_attack_FGM_sample_11.npy
27,PGD,12,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_12.npy,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_21.npy
27,PGD,13,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_13.npy,PyTorch/TorchResNet50/adversarial_samples/round_9_attack_FGM_sample_12.npy
27,PGD,14,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_14.npy,PyTorch/TorchResNet50/adversarial_samples/round_16_attack_FGM_sample_20.npy
27,PGD,15,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_15.npy,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_6.npy
27,PGD,16,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_16.npy,PyTorch/TorchResNet50/adversarial_samples/seed_data/initial_seed_data.npy
27,PGD,17,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_17.npy,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_7.npy
27,PGD,18,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_18.npy,PyTorch/TorchResNet50/adversarial_samples/round_20_attack_PGD_sample_5.npy
27,PGD,19,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_19.npy,PyTorch/TorchResNet50/adversarial_samples/round_7_attack_CW_sample_7.npy
27,PGD,20,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_20.npy,PyTorch/TorchResNet50/adversarial_samples/round_1_attack_FGM_sample_9.npy
27,PGD,21,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_21.npy,PyTorch/TorchResNet50/adversarial_samples/round_4_attack_Universal_sample_4.npy
27,PGD,22,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_22.npy,PyTorch/TorchResNet50/adversarial_samples/round_20_attack_PGD_sample_24.npy
27,PGD,23,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_23.npy,PyTorch/TorchResNet50/adversarial_samples/round_19_attack_DeepFool_sample_29.npy
27,PGD,24,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_24.npy,PyTorch/TorchResNet50/adversarial_samples/round_11_attack_FGM_sample_23.npy
27,PGD,25,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_25.npy,PyTorch/TorchResNet50/adversarial_samples/round_0_attack_DeepFool_sample_18.npy
27,PGD,26,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_26.npy,PyTorch/TorchResNet50/adversarial_samples/round_19_attack_DeepFool_sample_16.npy
27,PGD,27,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_27.npy,PyTorch/TorchResNet50/adversarial_samples/round_25_attack_PGD_sample_0.npy
27,PGD,28,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_28.npy,PyTorch/TorchResNet50/adversarial_samples/round_26_attack_DeepFool_sample_7.npy
27,PGD,29,PyTorch/TorchResNet50/adversarial_samples/round_27_attack_PGD_sample_29.npy,PyTorch/TorchResNet50/adversarial_samples/round_19_attack_DeepFool_sample_8.npy
28,DeepFool,0,PyTorch/TorchResNet50/adversarial_samples/round_28_attack_DeepFool_sample_0.npy,PyTorch/TorchResNet50/adversarial_samples/round_3_attack_DeepFool_sample_0.npy
