Round,Attack,Sample_Index,Sample_Path,Seed_Path
15,DeepFool,0,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_0.npy,PyTorch/TorchVGG16/adversarial_samples/round_1_attack_Universal_sample_24.npy
15,DeepFool,1,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_1.npy,PyTorch/TorchVGG16/adversarial_samples/round_13_attack_PGD_sample_24.npy
15,DeepFool,2,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_2.npy,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_0.npy
15,DeepFool,3,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_3.npy,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_2.npy
15,DeepFool,4,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_4.npy,PyTorch/TorchVGG16/adversarial_samples/round_14_attack_Universal_sample_25.npy
15,DeepFool,5,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_5.npy,PyTorch/TorchVGG16/adversarial_samples/round_12_attack_FGM_sample_6.npy
15,DeepFool,6,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_6.npy,PyTorch/TorchVGG16/adversarial_samples/round_3_attack_CW_sample_3.npy
15,DeepFool,7,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_7.npy,PyTorch/TorchVGG16/adversarial_samples/round_12_attack_FGM_sample_28.npy
15,DeepFool,8,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_8.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_DeepFool_sample_10.npy
15,DeepFool,9,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_9.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_DeepFool_sample_14.npy
15,DeepFool,10,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_10.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_17.npy
15,DeepFool,11,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_11.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_DeepFool_sample_23.npy
15,DeepFool,12,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_12.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_DeepFool_sample_28.npy
15,DeepFool,13,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_13.npy,PyTorch/TorchVGG16/adversarial_samples/round_14_attack_Universal_sample_3.npy
15,DeepFool,14,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_14.npy,PyTorch/TorchVGG16/adversarial_samples/round_12_attack_FGM_sample_16.npy
15,DeepFool,15,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_15.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_FGM_sample_23.npy
15,DeepFool,16,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_16.npy,PyTorch/TorchVGG16/adversarial_samples/round_9_attack_Universal_sample_20.npy
15,DeepFool,17,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_17.npy,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_12.npy
15,DeepFool,18,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_18.npy,PyTorch/TorchVGG16/adversarial_samples/round_11_attack_FGM_sample_0.npy
15,DeepFool,19,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_19.npy,PyTorch/TorchVGG16/adversarial_samples/round_9_attack_Universal_sample_3.npy
15,DeepFool,20,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_20.npy,PyTorch/TorchVGG16/adversarial_samples/round_12_attack_FGM_sample_19.npy
15,DeepFool,21,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_21.npy,PyTorch/TorchVGG16/adversarial_samples/round_7_attack_FGM_sample_4.npy
15,DeepFool,22,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_22.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_FGM_sample_8.npy
15,DeepFool,23,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_23.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_DeepFool_sample_12.npy
15,DeepFool,24,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_24.npy,PyTorch/TorchVGG16/adversarial_samples/round_7_attack_FGM_sample_11.npy
15,DeepFool,25,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_25.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_22.npy
16,DeepFool,0,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_0.npy,PyTorch/TorchVGG16/adversarial_samples/round_12_attack_FGM_sample_5.npy
16,DeepFool,1,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_1.npy,PyTorch/TorchVGG16/adversarial_samples/seed_data/initial_seed_data.npy
16,DeepFool,2,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_2.npy,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_8.npy
16,DeepFool,3,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_3.npy,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_27.npy
16,DeepFool,4,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_4.npy,PyTorch/TorchVGG16/adversarial_samples/round_11_attack_FGM_sample_20.npy
16,DeepFool,5,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_5.npy,PyTorch/TorchVGG16/adversarial_samples/round_8_attack_DeepFool_sample_25.npy
16,DeepFool,6,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_6.npy,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_18.npy
16,DeepFool,7,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_7.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_FGM_sample_14.npy
16,DeepFool,8,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_8.npy,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_11.npy
16,DeepFool,9,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_9.npy,PyTorch/TorchVGG16/adversarial_samples/seed_data/initial_seed_data.npy
16,DeepFool,10,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_10.npy,PyTorch/TorchVGG16/adversarial_samples/round_7_attack_FGM_sample_15.npy
16,DeepFool,11,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_11.npy,PyTorch/TorchVGG16/adversarial_samples/round_12_attack_FGM_sample_19.npy
16,DeepFool,12,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_12.npy,PyTorch/TorchVGG16/adversarial_samples/round_13_attack_PGD_sample_28.npy
16,DeepFool,13,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_13.npy,PyTorch/TorchVGG16/adversarial_samples/round_1_attack_Universal_sample_13.npy
16,DeepFool,14,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_14.npy,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_9.npy
16,DeepFool,15,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_15.npy,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_17.npy
16,DeepFool,16,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_16.npy,PyTorch/TorchVGG16/adversarial_samples/round_11_attack_FGM_sample_9.npy
16,DeepFool,17,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_17.npy,PyTorch/TorchVGG16/adversarial_samples/round_12_attack_FGM_sample_3.npy
16,DeepFool,18,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_18.npy,PyTorch/TorchVGG16/adversarial_samples/round_13_attack_PGD_sample_19.npy
16,DeepFool,19,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_19.npy,PyTorch/TorchVGG16/adversarial_samples/round_9_attack_Universal_sample_22.npy
16,DeepFool,20,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_20.npy,PyTorch/TorchVGG16/adversarial_samples/round_12_attack_FGM_sample_17.npy
16,DeepFool,21,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_21.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_FGM_sample_13.npy
16,DeepFool,22,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_22.npy,PyTorch/TorchVGG16/adversarial_samples/round_11_attack_FGM_sample_14.npy
16,DeepFool,23,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_23.npy,PyTorch/TorchVGG16/adversarial_samples/round_12_attack_FGM_sample_23.npy
16,DeepFool,24,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_24.npy,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_13.npy
16,DeepFool,25,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_25.npy,PyTorch/TorchVGG16/adversarial_samples/round_1_attack_Universal_sample_7.npy
16,DeepFool,26,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_26.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_9.npy
17,DeepFool,0,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_0.npy,PyTorch/TorchVGG16/adversarial_samples/round_14_attack_Universal_sample_11.npy
17,DeepFool,1,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_1.npy,PyTorch/TorchVGG16/adversarial_samples/seed_data/initial_seed_data.npy
17,DeepFool,2,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_2.npy,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_11.npy
17,DeepFool,3,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_3.npy,PyTorch/TorchVGG16/adversarial_samples/round_11_attack_FGM_sample_0.npy
17,DeepFool,4,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_4.npy,PyTorch/TorchVGG16/adversarial_samples/round_11_attack_FGM_sample_16.npy
17,DeepFool,5,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_5.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_7.npy
17,DeepFool,6,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_6.npy,PyTorch/TorchVGG16/adversarial_samples/round_1_attack_Universal_sample_5.npy
17,DeepFool,7,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_7.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_FGM_sample_16.npy
17,DeepFool,8,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_8.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_FGM_sample_23.npy
17,DeepFool,9,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_9.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_DeepFool_sample_8.npy
17,DeepFool,10,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_10.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_11.npy
17,DeepFool,11,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_11.npy,PyTorch/TorchVGG16/adversarial_samples/seed_data/initial_seed_data.npy
17,DeepFool,12,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_12.npy,PyTorch/TorchVGG16/adversarial_samples/round_9_attack_Universal_sample_7.npy
17,DeepFool,13,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_13.npy,PyTorch/TorchVGG16/adversarial_samples/round_1_attack_Universal_sample_3.npy
17,DeepFool,14,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_14.npy,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_1.npy
17,DeepFool,15,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_15.npy,PyTorch/TorchVGG16/adversarial_samples/round_9_attack_Universal_sample_16.npy
17,DeepFool,16,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_16.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_15.npy
17,DeepFool,17,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_17.npy,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_2.npy
17,DeepFool,18,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_18.npy,PyTorch/TorchVGG16/adversarial_samples/round_14_attack_Universal_sample_5.npy
17,DeepFool,19,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_19.npy,PyTorch/TorchVGG16/adversarial_samples/round_7_attack_FGM_sample_8.npy
17,DeepFool,20,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_20.npy,PyTorch/TorchVGG16/adversarial_samples/round_7_attack_FGM_sample_0.npy
17,DeepFool,21,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_21.npy,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_13.npy
17,DeepFool,22,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_22.npy,PyTorch/TorchVGG16/adversarial_samples/round_3_attack_CW_sample_1.npy
17,DeepFool,23,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_23.npy,PyTorch/TorchVGG16/adversarial_samples/seed_data/initial_seed_data.npy
17,DeepFool,24,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_24.npy,PyTorch/TorchVGG16/adversarial_samples/round_13_attack_PGD_sample_7.npy
18,Universal,0,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_0.npy,PyTorch/TorchVGG16/adversarial_samples/round_7_attack_FGM_sample_17.npy
18,Universal,1,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_1.npy,PyTorch/TorchVGG16/adversarial_samples/round_14_attack_Universal_sample_17.npy
18,Universal,2,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_2.npy,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_19.npy
18,Universal,3,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_3.npy,PyTorch/TorchVGG16/adversarial_samples/round_11_attack_FGM_sample_19.npy
18,Universal,4,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_4.npy,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_15.npy
18,Universal,5,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_5.npy,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_13.npy
18,Universal,6,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_6.npy,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_1.npy
18,Universal,7,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_7.npy,PyTorch/TorchVGG16/adversarial_samples/seed_data/initial_seed_data.npy
18,Universal,8,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_8.npy,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_16.npy
18,Universal,9,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_9.npy,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_16.npy
18,Universal,10,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_10.npy,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_16.npy
18,Universal,11,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_11.npy,PyTorch/TorchVGG16/adversarial_samples/seed_data/initial_seed_data.npy
18,Universal,12,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_12.npy,PyTorch/TorchVGG16/adversarial_samples/seed_data/initial_seed_data.npy
18,Universal,13,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_13.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_FGM_sample_24.npy
18,Universal,14,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_14.npy,PyTorch/TorchVGG16/adversarial_samples/round_3_attack_CW_sample_2.npy
18,Universal,15,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_15.npy,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_3.npy
18,Universal,16,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_16.npy,PyTorch/TorchVGG16/adversarial_samples/round_7_attack_FGM_sample_21.npy
18,Universal,17,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_17.npy,PyTorch/TorchVGG16/adversarial_samples/round_9_attack_Universal_sample_0.npy
18,Universal,18,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_18.npy,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_3.npy
18,Universal,19,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_19.npy,PyTorch/TorchVGG16/adversarial_samples/round_11_attack_FGM_sample_16.npy
18,Universal,20,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_20.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_11.npy
18,Universal,21,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_21.npy,PyTorch/TorchVGG16/adversarial_samples/seed_data/initial_seed_data.npy
18,Universal,22,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_22.npy,PyTorch/TorchVGG16/adversarial_samples/round_12_attack_FGM_sample_14.npy
18,Universal,23,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_23.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_23.npy
19,PGD,0,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_0.npy,PyTorch/TorchVGG16/adversarial_samples/round_11_attack_FGM_sample_15.npy
19,PGD,1,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_1.npy,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_13.npy
19,PGD,2,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_2.npy,PyTorch/TorchVGG16/adversarial_samples/round_13_attack_PGD_sample_2.npy
19,PGD,3,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_3.npy,PyTorch/TorchVGG16/adversarial_samples/round_11_attack_FGM_sample_18.npy
19,PGD,4,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_4.npy,PyTorch/TorchVGG16/adversarial_samples/round_3_attack_CW_sample_5.npy
19,PGD,5,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_5.npy,PyTorch/TorchVGG16/adversarial_samples/seed_data/initial_seed_data.npy
19,PGD,6,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_6.npy,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_21.npy
19,PGD,7,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_7.npy,PyTorch/TorchVGG16/adversarial_samples/round_9_attack_Universal_sample_16.npy
19,PGD,8,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_8.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_FGM_sample_24.npy
19,PGD,9,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_9.npy,PyTorch/TorchVGG16/adversarial_samples/round_12_attack_FGM_sample_20.npy
19,PGD,10,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_10.npy,PyTorch/TorchVGG16/adversarial_samples/round_13_attack_PGD_sample_24.npy
19,PGD,11,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_11.npy,PyTorch/TorchVGG16/adversarial_samples/round_1_attack_Universal_sample_10.npy
19,PGD,12,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_12.npy,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_21.npy
19,PGD,13,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_13.npy,PyTorch/TorchVGG16/adversarial_samples/round_3_attack_CW_sample_6.npy
19,PGD,14,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_14.npy,PyTorch/TorchVGG16/adversarial_samples/round_17_attack_DeepFool_sample_16.npy
19,PGD,15,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_15.npy,PyTorch/TorchVGG16/adversarial_samples/round_13_attack_PGD_sample_23.npy
19,PGD,16,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_16.npy,PyTorch/TorchVGG16/adversarial_samples/round_13_attack_PGD_sample_13.npy
19,PGD,17,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_17.npy,PyTorch/TorchVGG16/adversarial_samples/round_11_attack_FGM_sample_8.npy
19,PGD,18,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_18.npy,PyTorch/TorchVGG16/adversarial_samples/round_13_attack_PGD_sample_11.npy
19,PGD,19,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_19.npy,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_21.npy
19,PGD,20,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_20.npy,PyTorch/TorchVGG16/adversarial_samples/round_1_attack_Universal_sample_20.npy
19,PGD,21,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_21.npy,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_27.npy
19,PGD,22,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_22.npy,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_23.npy
19,PGD,23,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_23.npy,PyTorch/TorchVGG16/adversarial_samples/round_7_attack_FGM_sample_24.npy
19,PGD,24,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_24.npy,PyTorch/TorchVGG16/adversarial_samples/round_1_attack_Universal_sample_27.npy
19,PGD,25,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_25.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_20.npy
19,PGD,26,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_26.npy,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_10.npy
19,PGD,27,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_27.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_FGM_sample_14.npy
19,PGD,28,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_28.npy,PyTorch/TorchVGG16/adversarial_samples/round_16_attack_DeepFool_sample_16.npy
19,PGD,29,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_29.npy,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_6.npy
20,Universal,0,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_0.npy,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_11.npy
20,Universal,1,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_1.npy,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_1.npy
20,Universal,2,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_2.npy,PyTorch/TorchVGG16/adversarial_samples/round_13_attack_PGD_sample_3.npy
20,Universal,3,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_3.npy,PyTorch/TorchVGG16/adversarial_samples/round_1_attack_Universal_sample_9.npy
20,Universal,4,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_4.npy,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_22.npy
20,Universal,5,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_5.npy,PyTorch/TorchVGG16/adversarial_samples/round_8_attack_DeepFool_sample_5.npy
20,Universal,6,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_6.npy,PyTorch/TorchVGG16/adversarial_samples/round_10_attack_CW_sample_0.npy
20,Universal,7,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_7.npy,PyTorch/TorchVGG16/adversarial_samples/round_14_attack_Universal_sample_25.npy
20,Universal,8,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_8.npy,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_23.npy
20,Universal,9,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_9.npy,PyTorch/TorchVGG16/adversarial_samples/round_18_attack_Universal_sample_18.npy
20,Universal,10,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_10.npy,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_13.npy
20,Universal,11,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_11.npy,PyTorch/TorchVGG16/adversarial_samples/round_19_attack_PGD_sample_26.npy
20,Universal,12,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_12.npy,PyTorch/TorchVGG16/adversarial_samples/round_14_attack_Universal_sample_6.npy
20,Universal,13,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_13.npy,PyTorch/TorchVGG16/adversarial_samples/round_9_attack_Universal_sample_13.npy
20,Universal,14,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_14.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_29.npy
20,Universal,15,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_15.npy,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_27.npy
20,Universal,16,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_16.npy,PyTorch/TorchVGG16/adversarial_samples/round_3_attack_CW_sample_7.npy
20,Universal,17,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_17.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_PGD_sample_7.npy
20,Universal,18,PyTorch/TorchVGG16/adversarial_samples/round_20_attack_Universal_sample_18.npy,PyTorch/TorchVGG16/adversarial_samples/round_15_attack_DeepFool_sample_15.npy
