Round,Attack,Sample_Index,Sample_Path,Seed_Path
3,FGM,20,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_FGM_sample_20.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_21.npy
3,FGM,21,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_FGM_sample_21.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_2.npy
3,FGM,22,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_FGM_sample_22.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_9.npy
3,FGM,23,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_FGM_sample_23.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy
3,FGM,24,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_FGM_sample_24.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy
3,FGM,25,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_FGM_sample_25.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_5.npy
3,FGM,26,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_FGM_sample_26.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_24.npy
3,FGM,27,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_FGM_sample_27.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_29.npy
3,FGM,28,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_FGM_sample_28.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_1.npy
3,FGM,29,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_FGM_sample_29.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_6.npy
4,Universal,0,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_DeepFool_sample_9.npy
4,Universal,1,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_2.npy
4,Universal,2,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy
4,Universal,3,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy
4,Universal,4,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_DeepFool_sample_17.npy
4,Universal,5,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy
4,Universal,6,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_6.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy
